time,angle,curLapTime,distanceFromStart,fuel,damage,gear,rpm,speedX,speedY,speedZ,lastLapTime,track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,wheel0,wheel1,wheel2,wheel3,trackPos,steer,accel,brake
1749812706393,0.0089286,-0.982,5759.1,94.0,0.0,1,942.478,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706417,0.0089286,-0.962,5759.1,94.0,0.0,1,942.478,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706426,0.0089286,-0.942,5759.1,94.0,0.0,1,942.478,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706440,0.0089286,-0.922,5759.1,94.0,0.0,1,1100.33,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706456,0.0089286,-0.902,5759.1,93.9999,0.0,1,1263.95,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706481,0.0089286,-0.882,5759.1,93.9998,0.0,1,1432.32,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706501,0.0089286,-0.862,5759.1,93.9997,0.0,1,1605.57,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706522,0.0089286,-0.842,5759.1,93.9997,0.0,1,1783.85,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706537,0.0089286,-0.822,5759.1,93.9996,0.0,1,1967.31,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706558,0.0089286,-0.802,5759.1,93.9995,0.0,1,2156.5,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706578,0.0089286,-0.782,5759.1,93.9994,0.0,1,2359.56,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706593,0.0089286,-0.762,5759.1,93.9993,0.0,1,2580.78,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706616,0.0089286,-0.742,5759.1,93.9991,0.0,1,2821.75,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706641,0.0089286,-0.722,5759.1,93.9989,0.0,1,3084.25,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706662,0.0089286,-0.702,5759.1,93.9987,0.0,1,3368.7,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706677,0.0089286,-0.682,5759.1,93.9985,0.0,1,3672.92,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706696,0.0089286,-0.662,5759.1,93.9982,0.0,1,3998.1,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706718,0.0089286,-0.642,5759.1,93.9978,0.0,1,4345.29,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706736,0.0089286,-0.622,5759.1,93.9974,0.0,1,4712.09,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706757,0.0089286,-0.602,5759.1,93.997,0.0,1,5098.62,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706777,0.0089286,-0.582,5759.1,93.9965,0.0,1,5504.72,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706797,0.0089286,-0.562,5759.1,93.9959,0.0,1,5926.31,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706823,0.0089286,-0.542,5759.1,93.9953,0.0,1,6363.39,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706838,0.0089286,-0.522,5759.1,93.9946,0.0,1,6812.3,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706858,0.0089286,-0.502,5759.1,93.9938,0.0,1,7270.74,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706874,0.0089286,-0.482,5759.1,93.993,0.0,1,7738.29,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706901,0.0089286,-0.462,5759.1,93.9921,0.0,1,8213.97,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706914,0.0089286,-0.442,5759.1,93.9911,0.0,1,8690.56,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706939,0.0089286,-0.422,5759.1,93.9902,0.0,1,9139.95,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706952,0.0089286,-0.402,5759.1,93.9892,0.0,1,9561.2,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706973,0.0089286,-0.382,5759.1,93.9888,0.0,1,9583.95,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812706994,0.0089286,-0.362,5759.1,93.9883,0.0,1,9583.95,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812707014,0.0089286,-0.342,5759.1,93.9879,0.0,1,9583.95,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812707033,0.0089286,-0.322,5759.1,93.9874,0.0,1,9583.95,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812707052,0.0089286,-0.302,5759.1,93.9869,0.0,1,9583.95,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812707078,0.0089286,-0.282,5759.1,93.9865,0.0,1,9583.95,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812707092,0.0089286,-0.262,5759.1,93.986,0.0,1,9583.95,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812707114,0.0089286,-0.242,5759.1,93.9856,0.0,1,9583.95,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812707139,0.0089286,-0.222,5759.1,93.9851,0.0,1,9583.95,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812707154,0.0089286,-0.202,5759.1,93.9847,0.0,1,9583.95,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812707174,0.0089286,-0.182,5759.1,93.9842,0.0,1,9583.95,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812707196,0.0089286,-0.162,5759.1,93.9837,0.0,1,9583.95,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812707217,0.0089286,-0.142,5759.1,93.9833,0.0,1,9583.95,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812707236,0.0089286,-0.122,5759.1,93.9828,0.0,1,9583.95,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812707253,0.0089286,-0.102,5759.1,93.9824,0.0,1,9583.95,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812707276,0.0089286,-0.082,5759.1,93.9819,0.0,1,9583.95,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812707294,0.0089286,-0.062,5759.1,93.9815,0.0,1,9583.95,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812707315,0.0089286,-0.042,5759.1,93.981,0.0,1,9583.95,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812707333,0.0089286,-0.022,5759.1,93.9805,0.0,1,9583.95,3.04208E-4,0.00128985,-1.9532E-4,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749812707381,0.00945455,0.018,5759.1,93.9796,0.0,1,9583.95,-1.39621E-5,0.00203829,-1.96774E-4,0.0,7.33386,7.61041,8.50793,10.4436,14.7886,21.4975,27.9135,39.9094,70.9318,200.0,49.4616,21.0456,13.935,10.5477,7.24087,5.14269,4.21259,3.78674,3.66663,1.19656,-1.19193,1.92406,-1.92564,-0.333363,0.0,1.0,0.0
1749812707397,0.00962049,0.038,5759.1,93.9795,0.0,1,956.343,0.161225,-0.0292047,3.30203E-4,0.0,7.33374,7.61091,8.50863,10.4454,14.7927,21.5069,27.9293,39.9431,71.0372,200.0,49.3309,21.0252,13.9264,10.5427,7.23884,5.14204,4.21198,3.7865,3.66663,-0.485303,0.485964,-1.82689,1.2423,-0.333363,0.0,1.0,0.0
1749812707418,0.009682,0.058,5759.1,93.9795,0.0,1,971.761,0.160267,-0.0331223,7.19793E-4,0.0,7.33374,7.6109,8.50899,10.4462,14.7947,21.5104,27.9353,39.9543,71.0749,200.0,49.2829,21.0166,13.923,10.5408,7.23841,5.14171,4.21213,3.7865,3.66675,1.16211,-1.15753,1.23167,-1.82022,-0.333363,0.0,1.0,0.0
1749812707432,0.00979263,0.078,5759.1,93.9795,0.0,1,987.193,0.15925,-0.028051,6.96133E-4,0.0,7.33374,7.61114,8.50953,10.4473,14.7974,21.5166,27.9462,39.9762,71.1478,200.0,49.1983,21.0024,13.9179,10.5377,7.23651,5.14104,4.21166,3.78638,3.66675,-0.516134,0.511312,-1.80974,1.23025,-0.333363,0.0,1.0,0.0
1749812707455,0.00992901,0.098,5759.1,93.9795,0.0,1,1002.64,0.158267,-0.028117,4.7956E-4,0.0,7.33386,7.61149,8.51015,10.4486,14.8006,21.5243,27.9586,40.0033,71.2348,200.0,49.0924,20.9847,13.9105,10.5338,7.23507,5.14043,4.21136,3.78625,3.66675,1.15632,-1.16416,1.22402,-1.79944,-0.333363,0.0,1.0,0.0
1749812707478,0.0100759,0.118,5759.1,93.9795,0.0,1,1018.09,0.157568,-0.0237839,1.41375E-4,0.0,7.33398,7.61198,8.51108,10.4506,14.805,21.5334,27.9736,40.0332,71.3317,200.0,48.9783,20.9654,13.9019,10.5294,7.2331,5.13936,4.21088,3.78589,3.66663,-0.53603,0.511741,-1.79305,1.22074,-0.333385,0.0,1.0,0.0
1749812707492,0.0102332,0.138,5759.1,93.9795,0.0,1,1033.55,0.156532,-0.0249958,-1.39991E-4,0.0,7.33398,7.61221,8.5117,10.452,14.8088,21.542,27.9881,40.0649,71.4306,200.0,48.8613,20.9456,13.8944,10.5251,7.23103,5.13869,4.21035,3.78577,3.66663,1.14839,-1.17661,1.21926,-1.78642,-0.333385,0.0,1.0,0.0
1749812707514,0.0103934,0.158,5759.1,93.9795,0.0,1,1049.03,0.155852,-0.0216506,-2.95942E-4,0.0,7.33398,7.61266,8.51258,10.4538,14.813,21.551,28.0036,40.0972,71.535,200.0,48.7389,20.9257,13.8859,10.5202,7.22901,5.13788,4.21015,3.78552,3.66663,-0.552169,0.5086,-1.78442,1.21905,-0.333385,0.0,1.0,0.0
1749812707536,0.0105594,0.178,5759.1,93.9795,0.0,1,942.478,0.154823,-0.0238308,-3.33663E-4,0.0,7.33398,7.61307,8.5134,10.4555,14.8173,21.5605,28.0199,40.1308,71.6428,200.0,48.6127,20.9034,13.8768,10.5151,7.2271,5.13698,4.20991,3.78552,3.66663,1.13769,-1.18186,1.59585,-1.47272,-0.333385,0.0,1.0,0.0
1749812707555,0.01067,0.198,5759.1,93.9795,0.0,1,942.478,0.412591,-0.012786,1.89457E-4,0.0,7.33411,7.61332,8.51416,10.457,14.8202,21.5673,28.0305,40.1536,71.7158,200.0,48.5281,20.8897,13.8714,10.5118,7.22554,5.13632,4.20937,3.78528,3.6665,-0.524541,0.825046,0.999088,3.85791,-0.333407,0.0,1.0,0.0
1749812707576,0.0106381,0.218,5759.11,93.9795,0.0,1,942.478,0.797476,-0.00988246,0.00180328,0.0,7.33423,7.61329,8.51432,10.457,14.8196,21.5659,28.0273,40.147,71.6966,200.0,48.547,20.8933,13.872,10.5124,7.22564,5.13621,4.20941,3.78528,3.66638,1.21506,-0.181989,-0.144369,3.54087,-0.33343,0.0,1.0,0.0
1749812707598,0.0106338,0.238,5759.11,93.9795,0.0,1,942.478,1.17722,-0.0062752,0.00358492,0.0,7.33447,7.61351,8.51435,10.457,14.8196,21.5657,28.027,40.1464,71.6959,200.0,48.5487,20.893,13.8718,10.5123,7.22538,5.13609,4.20915,3.78503,3.66626,0.198606,1.44122,3.10165,-0.511104,-0.333452,0.0,1.0,0.0
1749812707617,0.010618,0.26,5759.12,93.9795,0.0,1,942.478,1.54589,0.0106198,0.00512794,0.0,7.33459,7.61365,8.51448,10.457,14.8202,21.5656,28.0262,40.1451,71.6884,200.0,48.5616,20.8938,13.8724,10.5122,7.22501,5.13575,4.20873,3.78479,3.66602,2.55664,-0.245969,2.19211,1.55738,-0.333496,0.0,1.0,0.0
1749812707638,0.0105985,0.28,5759.13,93.9795,0.0,1,942.478,1.89206,-0.0103629,0.00584872,0.0,7.33496,7.61407,8.51485,10.4574,14.82,21.5652,28.0249,40.1419,71.6792,200.0,48.5694,20.8942,13.8714,10.5117,7.22473,5.1353,4.20858,3.78442,3.66553,0.0891276,2.77143,1.84141,2.452,-0.333563,0.0,1.0,0.0
1749812707658,0.0105975,0.3,5759.14,93.9795,0.0,1,942.478,2.23737,0.00792444,0.00579656,0.0,7.33533,7.61459,8.51498,10.4579,14.8209,21.5659,28.026,40.1436,71.6839,200.0,48.564,20.8928,13.8706,10.5105,7.22401,5.13495,4.20807,3.78406,3.66528,3.02396,0.40438,2.69494,2.16432,-0.333629,0.0,1.0,0.0
1749812707678,0.0105689,0.32,5759.16,93.9795,0.0,1,942.478,2.58063,-0.00560047,0.00520827,0.0,7.33582,7.61492,8.51568,10.4585,14.8211,21.5654,28.0242,40.1395,71.6724,200.0,48.5797,20.8948,13.8694,10.5099,7.22307,5.13433,4.20754,3.78345,3.66479,0.713922,3.29492,2.51557,3.00258,-0.333718,0.0,1.0,0.0
1749812707698,0.0105994,0.34,5759.17,93.9795,0.0,1,942.478,2.92197,0.0025035,0.00418159,0.0,7.3363,7.61552,8.5163,10.4594,14.8229,21.5684,28.0283,40.1474,71.698,200.0,48.5469,20.8877,13.866,10.5078,7.2219,5.13341,4.20698,3.78308,3.66418,3.58196,1.01702,3.37873,2.88794,-0.333807,0.0,1.0,0.0
1749812707717,0.0105603,0.36,5759.19,93.9795,0.0,1,942.478,3.26415,5.24679E-5,0.00299872,0.0,7.33704,7.61591,8.5167,10.4598,14.8228,21.5669,28.0243,40.1416,71.6783,200.0,48.5696,20.8907,13.8667,10.5072,7.22131,5.13286,4.20638,3.78247,3.6637,1.31509,3.88135,3.20232,3.75977,-0.333918,0.0,1.0,0.0
1749812707735,0.0105675,0.38,5759.21,93.9795,0.0,1,942.478,3.60825,0.00168237,0.00178668,0.0,7.33752,7.61666,8.51748,10.4606,14.8242,21.5688,28.0268,40.146,71.6916,200.0,48.5566,20.8882,13.864,10.5053,7.22019,5.13209,4.20567,3.78174,3.66309,4.18663,1.61383,4.11269,3.44189,-0.334029,0.0,1.0,0.0
1749812707753,0.0105346,0.4,5759.23,93.9795,0.0,1,942.478,3.95395,-0.0028019,8.18602E-4,0.0,7.33838,7.61723,8.51822,10.4612,14.8245,21.5685,28.0253,40.1411,71.6777,200.0,48.5692,20.8876,13.8634,10.5041,7.21919,5.13115,4.20487,3.78113,3.66223,1.9172,4.4871,3.67903,4.39671,-0.334162,0.0,1.0,0.0
1749812707778,0.0105408,0.42,5759.25,93.9795,0.0,1,942.478,4.2997,0.00274152,2.22127E-4,0.0,7.33911,7.6181,8.51906,10.4624,14.826,21.5705,28.0269,40.1461,71.6934,200.0,48.5542,20.8846,13.8596,10.5022,7.21752,5.12985,4.20403,3.7804,3.6615,4.78338,2.22283,4.64246,3.96094,-0.334295,-0.047619047619047596,1.0,0.0
1749812707795,0.0105036,0.44,5759.28,93.9795,0.0,1,942.478,4.64451,-0.00242315,2.83745E-5,0.0,7.33984,7.61883,8.51978,10.463,14.8269,21.5695,28.0248,40.1407,71.6771,200.0,48.5709,20.8848,13.8597,10.5009,7.21603,5.12924,4.2032,3.77954,3.66077,2.52704,5.07785,4.27154,4.90944,-0.33445,0.0,1.0,0.0
1749812707813,0.0105079,0.46,5759.31,93.9795,0.0,1,942.478,4.98877,0.00214382,8.29528E-5,0.0,7.33984,7.61872,8.51982,10.463,14.8265,21.5698,28.024,40.1408,71.6842,200.0,48.5698,20.8865,13.8593,10.5009,7.21648,5.12913,4.20324,3.77954,3.66064,5.36995,2.8329,5.19848,4.5863,-0.33445,0.0,1.0,0.0
